ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
11080,23,Female,Business,18000.0,201000.0,25.0,409.0,Yes,454.0,38000.0,DirectBank,17:48:00,,60.0
11082,50,Male,Self Employed,18000.0,379000.0,26.0,469.0,No,,,DirectOnline,23:06:00,Android,62.0
11083,64,Male,Salaried,15000.0,350000.0,29.0,672.0,No,,,DirectBank,15:36:00,,56.0
11084,31,Female,Self Employed,52000.0,398000.0,35.0,,No,,,DirectBank,11:30:00,,51.0
11088,36,Male,Self Employed,8000.0,897000.0,22.0,398.0,Yes,882.0,12000.0,PaidAd,13:01:00,iOS,56.0
11089,43,Female,Self Employed,36000.0,114000.0,25.0,609.0,Yes,558.0,49000.0,PaidAd,01:13:00,Android,53.0
11090,64,Male,Business,54000.0,191000.0,26.0,,No,,,DirectBank,17:35:00,,53.0
11096,55,Others,Self Employed,10000.0,170000.0,24.0,391.0,No,,,DirectOnline,13:24:00,iOS,54.0
11100,33,Female,Self Employed,50000.0,495000.0,20.0,,Yes,636.0,33000.0,DirectOnline,19:34:00,Android,65.0
11107,35,Male,Salaried,7000.0,403000.0,34.0,539.0,No,,,DirectOnline,13:34:00,Android,54.0
11108,34,Male,Self Employed,33000.0,989000.0,24.0,343.0,Yes,422.0,26000.0,PaidAd,19:31:00,Android,67.0
11109,63,Female,Self Employed,47000.0,379000.0,31.0,315.0,No,,,DirectOnline,13:32:00,Android,51.0
11112,52,Female,Business,10000.0,313000.0,26.0,418.0,No,,,DirectBank,17:49:00,,51.0
11113,57,Male,Self Employed,59000.0,646000.0,30.0,441.0,Yes,739.0,22000.0,DirectBank,17:58:00,,56.0
11114,33,Male,Business,12000.0,311000.0,21.0,634.0,Yes,350.0,24000.0,DirectBank,09:55:00,,56.0
11118,25,Male,Self Employed,48000.0,328000.0,32.0,625.0,Yes,841.0,9000.0,DirectOnline,17:35:00,Android,52.0
11119,52,Female,Self Employed,9000.0,287000.0,18.0,526.0,Yes,306.0,27000.0,DirectBank,17:43:00,,53.0
11120,27,Female,Business,11000.0,409000.0,33.0,525.0,Yes,595.0,55000.0,DirectBank,09:40:00,,53.0
11122,46,Male,Self Employed,12000.0,450000.0,27.0,609.0,Yes,519.0,16000.0,DirectOnline,17:58:00,Android,69.0
11124,58,Male,Self Employed,18000.0,154000.0,16.0,650.0,Yes,751.0,16000.0,DirectBank,09:21:00,,57.0
11126,56,Female,Self Employed,8000.0,78000.0,29.0,481.0,Yes,441.0,32000.0,DirectOnline,16:52:00,Android,60.0
11127,30,Male,Self Employed,25000.0,60000.0,13.0,394.0,No,,,DirectOnline,08:25:00,Android,70.0
11129,38,Male,Professional,15000.0,459000.0,18.0,652.0,No,,,DirectBank,12:15:00,,52.0
11130,64,Female,Business,27000.0,407000.0,32.0,598.0,Yes,652.0,57000.0,DirectOnline,20:18:00,Android,56.0
11131,54,Male,Professional,6000.0,476000.0,21.0,481.0,Yes,659.0,59000.0,PaidAd,17:08:00,Android,73.0
11132,56,Male,Self Employed,11000.0,370000.0,21.0,620.0,No,,,DirectOnline,20:32:00,Android,68.0
11133,45,Male,Business,13000.0,748000.0,22.0,380.0,Yes,568.0,22000.0,Agent,14:00:00,,60.0
11134,64,Female,Self Employed,27000.0,357000.0,21.0,638.0,No,,,DirectBank,16:39:00,,54.0
11135,57,Male,Self Employed,48000.0,878000.0,23.0,450.0,Yes,,19000.0,DirectOnline,15:52:00,Android,56.0
11136,56,Female,Business,9000.0,325000.0,33.0,637.0,Yes,484.0,18000.0,DirectBank,15:50:00,,67.0
11137,36,Male,Self Employed,14000.0,127000.0,31.0,633.0,Yes,869.0,41000.0,DirectBank,14:15:00,,58.0
11138,28,Female,Business,36000.0,272000.0,26.0,651.0,No,,,DirectOnline,08:23:00,iOS,54.0
11139,54,Female,Professional,24000.0,220000.0,22.0,564.0,No,,,Agent,12:24:00,,51.0
11145,48,Male,Self Employed,29000.0,295000.0,25.0,742.0,Yes,584.0,53000.0,DirectBank,10:40:00,,54.0
11148,22,Male,Self Employed,10000.0,353000.0,33.0,,No,,,DirectOnline,16:44:00,Android,64.0
11150,29,Female,Self Employed,18000.0,92000.0,22.0,312.0,No,,,DirectBank,09:28:00,,51.0
11155,57,Female,Self Employed,31000.0,330000.0,22.0,556.0,Yes,438.0,34000.0,DirectOnline,13:43:00,iOS,60.0
11156,60,Female,Self Employed,31000.0,292000.0,24.0,878.0,Yes,524.0,37000.0,Agent,12:36:00,,56.0
11157,41,Female,Professional,23000.0,398000.0,29.0,345.0,Yes,761.0,16000.0,DirectOnline,15:13:00,Android,56.0
11158,37,Male,Professional,40000.0,77000.0,27.0,486.0,Yes,526.0,18000.0,DirectOnline,12:15:00,Android,55.0
11160,57,Male,Self Employed,40000.0,176000.0,20.0,503.0,Yes,409.0,97000.0,DirectBank,11:59:00,,54.0
11161,25,Male,Self Employed,9000.0,191000.0,28.0,443.0,No,,,DirectOnline,17:21:00,Android,61.0
11162,34,Female,Business,8000.0,989000.0,33.0,314.0,Yes,,46000.0,DirectBank,14:37:00,,55.0
11163,34,Male,Salaried,36000.0,374000.0,23.0,742.0,Yes,616.0,27000.0,DirectOnline,21:53:00,Android,55.0
11164,38,Male,Salaried,6000.0,68000.0,28.0,501.0,No,,,Agent,17:37:00,,54.0
11167,63,Female,Self Employed,8000.0,115000.0,12.0,334.0,Yes,535.0,7000.0,DirectOnline,19:30:00,Android,68.0
11168,33,Male,Self Employed,47000.0,998000.0,21.0,663.0,No,,,DirectBank,11:16:00,,58.0
11171,35,Male,Salaried,18000.0,139000.0,20.0,357.0,Yes,687.0,48000.0,DirectBank,10:28:00,,52.0
11172,35,Female,Self Employed,29000.0,691000.0,27.0,,Yes,544.0,9000.0,DirectOnline,19:18:00,Android,65.0
11173,52,Male,Salaried,12000.0,138000.0,32.0,517.0,Yes,694.0,26000.0,DirectBank,14:09:00,,51.0
11175,29,Male,Self Employed,56000.0,171000.0,32.0,466.0,Yes,390.0,5000.0,DirectBank,12:18:00,,52.0
11176,52,Male,Self Employed,5000.0,331000.0,30.0,509.0,No,,,DirectBank,12:47:00,,51.0
11177,22,Male,Self Employed,7000.0,118000.0,26.0,636.0,No,,,PaidAd,19:38:00,Android,59.0
11178,58,Female,Self Employed,9000.0,135000.0,24.0,,Yes,673.0,18000.0,DirectOnline,08:46:00,Android,69.0
11179,37,Male,Salaried,28000.0,373000.0,25.0,481.0,Yes,672.0,76000.0,DirectBank,13:28:00,,51.0
11181,53,Male,Self Employed,7000.0,461000.0,32.0,678.0,No,,,PaidAd,13:54:00,Android,57.0
11182,36,Female,Self Employed,45000.0,146000.0,30.0,544.0,Yes,413.0,13000.0,PaidAd,15:28:00,Android,53.0
11184,54,Others,Self Employed,7000.0,261000.0,15.0,560.0,Yes,713.0,60000.0,DirectBank,17:19:00,,58.0
11186,64,Male,Self Employed,95000.0,792000.0,21.0,760.0,No,,,DirectOnline,19:02:00,Android,53.0
11187,33,Male,Salaried,11000.0,384000.0,32.0,577.0,Yes,625.0,51000.0,DirectOnline,11:54:00,Android,56.0
11188,22,Female,Self Employed,34000.0,69000.0,23.0,731.0,Yes,516.0,5000.0,DirectOnline,12:46:00,Android,52.0
11189,37,Female,Business,29000.0,311000.0,25.0,544.0,Yes,302.0,5000.0,DirectBank,15:56:00,,53.0
11191,51,Female,Self Employed,18000.0,971000.0,25.0,,Yes,892.0,21000.0,PaidAd,09:49:00,iOS,55.0
11193,21,Male,Salaried,13000.0,198000.0,13.0,613.0,Yes,691.0,49000.0,Agent,16:13:00,,55.0
11195,30,Male,Professional,22000.0,477000.0,35.0,667.0,No,,,PaidAd,15:14:00,Android,61.0
11196,26,Female,Business,5000.0,401000.0,24.0,438.0,No,,,DirectBank,11:10:00,,55.0
11198,54,Male,Self Employed,8000.0,401000.0,33.0,688.0,No,,,DirectOnline,15:17:00,Android,71.0
11199,34,Female,Self Employed,58000.0,845000.0,18.0,435.0,No,,,DirectBank,16:17:00,,53.0
11202,36,Male,Self Employed,12000.0,319000.0,21.0,609.0,No,,,DirectBank,14:48:00,,58.0
11205,32,Male,Self Employed,7000.0,187000.0,28.0,749.0,Yes,698.0,47000.0,Agent,11:00:00,,54.0
11206,37,Female,Salaried,19000.0,132000.0,12.0,696.0,Yes,304.0,45000.0,DirectOnline,21:00:00,Android,58.0
11207,21,Male,Self Employed,13000.0,146000.0,16.0,650.0,Yes,439.0,42000.0,DirectBank,10:58:00,,54.0
11208,35,Male,Self Employed,58000.0,444000.0,23.0,634.0,Yes,301.0,79000.0,PaidAd,17:23:00,Android,51.0
11209,32,Female,Self Employed,6000.0,217000.0,25.0,866.0,Yes,474.0,50000.0,DirectBank,16:36:00,,52.0
11211,45,Male,Self Employed,20000.0,421000.0,19.0,365.0,Yes,815.0,11000.0,Agent,11:37:00,,56.0
11212,26,Male,Self Employed,50000.0,95000.0,31.0,411.0,No,,,DirectOnline,20:33:00,Android,60.0
11213,36,Male,Self Employed,15000.0,72000.0,24.0,406.0,Yes,596.0,58000.0,DirectOnline,07:20:00,Android,54.0
11215,28,Female,Self Employed,57000.0,266000.0,20.0,340.0,Yes,478.0,57000.0,DirectOnline,12:43:00,Android,58.0
11217,64,Female,Business,46000.0,329000.0,29.0,577.0,Yes,331.0,19000.0,DirectOnline,06:44:00,Android,67.0
11219,57,Male,Professional,8000.0,240000.0,21.0,355.0,Yes,645.0,58000.0,DirectOnline,17:55:00,Android,58.0
11221,40,Male,Self Employed,19000.0,236000.0,28.0,442.0,Yes,478.0,14000.0,DirectBank,15:55:00,,60.0
11223,59,Male,Professional,7000.0,410000.0,30.0,631.0,No,,,DirectBank,11:02:00,,56.0
11225,58,Female,Professional,15000.0,263000.0,23.0,538.0,No,,,DirectBank,13:04:00,,60.0
11226,31,Male,Self Employed,32000.0,272000.0,15.0,799.0,Yes,688.0,95000.0,PaidAd,14:37:00,Android,57.0
11227,24,Male,Salaried,17000.0,306000.0,18.0,399.0,No,,,DirectBank,12:54:00,,55.0
11228,22,Female,Self Employed,19000.0,154000.0,13.0,526.0,No,,,DirectBank,09:53:00,,51.0
11229,58,Female,Business,8000.0,206000.0,29.0,665.0,Yes,388.0,50000.0,DirectOnline,14:48:00,Android,69.0
11231,40,Male,Self Employed,19000.0,810000.0,18.0,445.0,Yes,620.0,79000.0,DirectBank,15:32:00,,59.0
11232,35,Male,Self Employed,9000.0,298000.0,13.0,543.0,Yes,,10000.0,DirectOnline,07:37:00,Android,60.0
11233,45,Male,Salaried,7000.0,407000.0,32.0,743.0,Yes,824.0,41000.0,PaidAd,19:14:00,Android,51.0
11234,60,Male,Salaried,79000.0,380000.0,35.0,699.0,Yes,687.0,42000.0,DirectOnline,05:43:00,Android,56.0
11236,46,Male,Salaried,47000.0,478000.0,18.0,417.0,No,,,DirectOnline,16:17:00,Android,57.0
11241,44,Male,Salaried,13000.0,152000.0,27.0,742.0,No,,,DirectOnline,23:51:00,Android,52.0
11242,49,Male,Business,9000.0,184000.0,29.0,345.0,No,,,DirectOnline,11:50:00,Android,58.0
11243,28,Female,Self Employed,15000.0,828000.0,20.0,351.0,Yes,444.0,9000.0,DirectBank,17:58:00,,53.0
11244,30,Male,Salaried,17000.0,264000.0,12.0,373.0,Yes,427.0,92000.0,DirectOnline,02:04:00,Android,66.0
11245,62,Male,Self Employed,97000.0,153000.0,24.0,426.0,Yes,,14000.0,DirectOnline,19:26:00,Android,51.0
11248,58,Male,Self Employed,58000.0,588000.0,19.0,769.0,No,,,PaidAd,14:37:00,Android,55.0
11250,45,Female,Business,57000.0,59000.0,25.0,630.0,Yes,509.0,30000.0,PaidAd,13:27:00,Android,54.0
11253,42,Female,Self Employed,45000.0,275000.0,17.0,450.0,Yes,687.0,99000.0,DirectOnline,21:07:00,Android,58.0
11254,52,Female,Business,18000.0,212000.0,27.0,535.0,No,,,DirectOnline,00:48:00,Android,68.0
11255,22,Female,Self Employed,19000.0,471000.0,18.0,695.0,Yes,532.0,38000.0,DirectOnline,12:01:00,Android,61.0
11257,53,Male,Self Employed,34000.0,250000.0,25.0,511.0,No,,,DirectBank,13:12:00,,55.0
11258,44,Male,Salaried,6000.0,374000.0,25.0,354.0,Yes,616.0,50000.0,DirectOnline,12:34:00,Android,60.0
11259,43,Female,Self Employed,17000.0,310000.0,28.0,578.0,Yes,636.0,47000.0,DirectOnline,15:23:00,Android,51.0
11260,27,Male,Business,17000.0,60000.0,21.0,572.0,No,,,PaidAd,19:37:00,Android,53.0
11262,38,Male,Professional,58000.0,435000.0,22.0,635.0,Yes,584.0,83000.0,DirectBank,16:25:00,,51.0
11265,41,Male,Professional,23000.0,481000.0,31.0,502.0,No,,,PaidAd,09:07:00,Android,52.0
11266,54,Female,Self Employed,47000.0,288000.0,18.0,526.0,No,,,PaidAd,14:21:00,Android,56.0
11268,42,Female,Professional,43000.0,837000.0,33.0,743.0,Yes,645.0,68000.0,DirectOnline,15:56:00,Android,63.0
11269,56,Male,Salaried,9000.0,157000.0,13.0,,Yes,584.0,58000.0,DirectOnline,03:21:00,Android,73.0
11270,27,Male,Self Employed,13000.0,454000.0,25.0,653.0,Yes,527.0,12000.0,PaidAd,18:33:00,Android,57.0
11274,27,Male,Self Employed,56000.0,787000.0,24.0,523.0,Yes,661.0,7000.0,PaidAd,18:57:00,Android,67.0
11279,48,Male,Salaried,58000.0,456000.0,24.0,,Yes,699.0,6000.0,DirectOnline,03:28:00,Android,56.0
11282,37,Male,Self Employed,23000.0,929000.0,28.0,674.0,Yes,493.0,29000.0,DirectOnline,19:50:00,Android,66.0
11283,61,Male,Self Employed,54000.0,48000.0,32.0,433.0,No,,,DirectBank,13:30:00,,51.0
11286,57,Male,Self Employed,43000.0,191000.0,25.0,530.0,No,,,DirectBank,16:09:00,,52.0
11287,61,Male,Salaried,49000.0,342000.0,32.0,309.0,Yes,572.0,25000.0,PaidAd,20:41:00,Android,55.0
11289,48,Male,Self Employed,28000.0,625000.0,19.0,598.0,Yes,555.0,35000.0,DirectOnline,19:54:00,iOS,62.0
11291,42,Female,Self Employed,10000.0,159000.0,32.0,363.0,Yes,568.0,12000.0,DirectOnline,20:58:00,Android,64.0
11292,63,Male,Self Employed,17000.0,378000.0,22.0,864.0,No,,,Agent,12:46:00,,56.0
11294,65,Male,Self Employed,51000.0,131000.0,24.0,392.0,No,,,DirectBank,11:23:00,,51.0
11296,31,Male,Self Employed,76000.0,348000.0,30.0,678.0,No,,,DirectOnline,00:15:00,iOS,54.0
11297,61,Male,Salaried,36000.0,879000.0,34.0,508.0,Yes,705.0,46000.0,PaidAd,20:54:00,Android,58.0
11299,47,Female,Business,40000.0,109000.0,28.0,300.0,No,,,DirectOnline,06:32:00,Android,53.0
11303,55,Male,Professional,49000.0,302000.0,33.0,634.0,Yes,458.0,41000.0,DirectOnline,18:23:00,Android,61.0
11305,49,Male,Self Employed,87000.0,173000.0,23.0,407.0,Yes,310.0,51000.0,PaidAd,09:20:00,iOS,51.0
11306,65,Female,Self Employed,46000.0,161000.0,27.0,698.0,No,,,PaidAd,17:14:00,Android,51.0
11307,36,Male,Professional,23000.0,322000.0,18.0,319.0,Yes,472.0,12000.0,DirectOnline,09:48:00,Android,54.0
11310,39,Male,Professional,21000.0,219000.0,17.0,336.0,No,,,DirectOnline,14:34:00,iOS,55.0
11312,41,Female,Self Employed,36000.0,294000.0,35.0,488.0,Yes,599.0,17000.0,DirectOnline,19:26:00,Android,59.0
11314,44,Male,Professional,59000.0,355000.0,30.0,310.0,Yes,372.0,7000.0,PaidAd,16:57:00,Android,60.0
11316,56,Female,Self Employed,12000.0,117000.0,12.0,769.0,No,,,DirectOnline,19:53:00,Android,56.0
11317,52,Male,Professional,8000.0,90000.0,16.0,519.0,Yes,388.0,51000.0,PaidAd,07:32:00,Android,57.0
11318,54,Male,Professional,16000.0,235000.0,35.0,576.0,No,,,Agent,11:36:00,,58.0
11320,50,Female,Self Employed,13000.0,334000.0,33.0,564.0,Yes,624.0,49000.0,DirectOnline,18:39:00,Android,63.0
11322,60,Male,Self Employed,6000.0,341000.0,19.0,776.0,Yes,656.0,58000.0,DirectBank,10:42:00,,59.0
11324,49,Male,Self Employed,8000.0,62000.0,16.0,749.0,Yes,600.0,46000.0,PaidAd,18:19:00,Android,58.0
11325,62,Male,Self Employed,53000.0,392000.0,29.0,,Yes,370.0,88000.0,DirectOnline,19:39:00,Android,60.0
11326,61,Male,Professional,21000.0,463000.0,21.0,501.0,Yes,359.0,6000.0,DirectOnline,16:22:00,Android,68.0
11329,31,Male,Self Employed,10000.0,263000.0,26.0,,Yes,545.0,36000.0,PaidAd,12:11:00,Android,65.0
11330,49,Male,Self Employed,30000.0,492000.0,23.0,556.0,No,,,DirectBank,16:12:00,,54.0
11331,24,Female,Salaried,11000.0,166000.0,20.0,445.0,No,,,Agent,09:24:00,,52.0
11334,63,Male,Self Employed,35000.0,498000.0,21.0,737.0,Yes,570.0,7000.0,DirectBank,09:31:00,,57.0
11337,39,Female,Business,53000.0,135000.0,24.0,632.0,Yes,,11000.0,Agent,10:58:00,,51.0
11338,44,Female,Self Employed,49000.0,478000.0,18.0,504.0,Yes,397.0,14000.0,PaidAd,06:11:00,Android,56.0
11339,63,Female,Business,34000.0,229000.0,31.0,529.0,No,,,PaidAd,14:21:00,Android,51.0
11341,31,Female,Salaried,57000.0,201000.0,32.0,,Yes,441.0,13000.0,PaidAd,17:52:00,Android,58.0
11343,65,Male,Self Employed,8000.0,611000.0,34.0,684.0,No,,,DirectOnline,18:59:00,Android,68.0
11344,35,Male,Professional,6000.0,464000.0,19.0,496.0,No,,,DirectBank,14:31:00,,62.0
11345,58,Male,Salaried,6000.0,135000.0,22.0,354.0,Yes,321.0,37000.0,DirectBank,10:57:00,,58.0
11347,22,Male,Professional,7000.0,104000.0,15.0,,Yes,603.0,18000.0,DirectBank,17:23:00,,56.0
11348,31,Male,Self Employed,19000.0,432000.0,25.0,673.0,Yes,713.0,19000.0,PaidAd,21:42:00,iOS,63.0
11349,62,Male,Business,8000.0,176000.0,22.0,,No,,,DirectOnline,11:54:00,Android,64.0
11351,21,Male,Salaried,25000.0,252000.0,28.0,327.0,No,,,DirectOnline,17:54:00,Android,62.0
11354,22,Male,Professional,26000.0,820000.0,18.0,673.0,Yes,532.0,17000.0,DirectBank,16:42:00,,68.0
11356,53,Female,Self Employed,31000.0,215000.0,35.0,342.0,Yes,669.0,49000.0,DirectBank,16:05:00,,56.0
11357,31,Female,Self Employed,5000.0,395000.0,19.0,324.0,No,,,DirectOnline,20:38:00,Android,55.0
11358,22,Others,Self Employed,53000.0,899000.0,22.0,,Yes,637.0,5000.0,PaidAd,13:25:00,iOS,64.0
11360,65,Male,Self Employed,15000.0,84000.0,12.0,527.0,Yes,431.0,15000.0,DirectBank,11:49:00,,64.0
11361,39,Female,Self Employed,41000.0,240000.0,14.0,668.0,Yes,686.0,44000.0,DirectBank,10:32:00,,54.0
11363,41,Male,Professional,6000.0,307000.0,31.0,582.0,No,,,PaidAd,12:21:00,Android,59.0
11364,49,Female,Self Employed,53000.0,70000.0,19.0,397.0,Yes,654.0,45000.0,DirectOnline,02:17:00,Android,61.0
11365,28,Male,Self Employed,22000.0,184000.0,24.0,819.0,Yes,470.0,10000.0,PaidAd,16:17:00,Android,54.0
11367,28,Male,Professional,7000.0,318000.0,23.0,471.0,Yes,606.0,28000.0,PaidAd,23:43:00,Android,63.0
11371,29,Female,Self Employed,43000.0,633000.0,33.0,572.0,Yes,875.0,45000.0,DirectBank,09:46:00,,58.0
11373,41,Male,Professional,15000.0,285000.0,29.0,619.0,No,,,Agent,13:27:00,,56.0
11374,39,Female,Salaried,37000.0,189000.0,17.0,401.0,No,,,DirectBank,14:19:00,,57.0
11375,48,Male,Self Employed,7000.0,806000.0,20.0,830.0,Yes,470.0,12000.0,PaidAd,09:42:00,Android,62.0
11376,29,Male,Self Employed,5000.0,112000.0,25.0,349.0,No,,,DirectBank,12:00:00,,66.0
11377,29,Male,Self Employed,18000.0,556000.0,24.0,333.0,Yes,,52000.0,PaidAd,19:10:00,Android,68.0
11379,28,Male,Business,24000.0,421000.0,28.0,673.0,Yes,320.0,55000.0,Agent,14:32:00,,60.0
11380,47,Male,Self Employed,5000.0,233000.0,18.0,,Yes,435.0,45000.0,DirectOnline,21:12:00,iOS,57.0
11385,65,Others,Self Employed,15000.0,340000.0,24.0,653.0,No,,,PaidAd,12:40:00,Android,54.0
11388,41,Male,Self Employed,19000.0,77000.0,16.0,629.0,No,,,DirectBank,09:42:00,,52.0
11389,45,Female,Self Employed,33000.0,309000.0,24.0,512.0,Yes,480.0,49000.0,Agent,15:59:00,,54.0
11393,62,Female,Self Employed,8000.0,885000.0,24.0,380.0,Yes,,42000.0,DirectOnline,13:59:00,Android,69.0
11395,56,Male,Self Employed,41000.0,179000.0,16.0,692.0,Yes,566.0,7000.0,DirectOnline,08:32:00,Android,58.0
11396,41,Female,Self Employed,11000.0,188000.0,31.0,552.0,Yes,486.0,74000.0,DirectOnline,19:56:00,Android,51.0
11398,43,Male,Business,13000.0,337000.0,24.0,693.0,No,,,DirectOnline,19:13:00,Android,59.0
11402,36,Male,Professional,24000.0,499000.0,31.0,404.0,No,,,DirectBank,17:54:00,,54.0
11403,27,Male,Salaried,42000.0,445000.0,21.0,557.0,No,,,DirectBank,11:12:00,,55.0
11405,58,Male,Self Employed,16000.0,603000.0,32.0,467.0,Yes,482.0,14000.0,DirectOnline,20:54:00,Android,75.0
11407,44,Female,Business,47000.0,128000.0,13.0,493.0,Yes,511.0,10000.0,DirectOnline,14:06:00,Android,52.0
11408,39,Female,Self Employed,59000.0,409000.0,23.0,492.0,Yes,487.0,19000.0,DirectOnline,10:16:00,Android,69.0
11409,49,Female,Business,15000.0,213000.0,27.0,574.0,Yes,584.0,16000.0,PaidAd,16:53:00,Android,51.0
11411,62,Male,Self Employed,63000.0,350000.0,21.0,531.0,Yes,468.0,80000.0,Agent,16:27:00,,51.0
11412,48,Male,Professional,51000.0,402000.0,28.0,424.0,Yes,601.0,27000.0,Agent,10:07:00,,61.0
11414,41,Male,Professional,9000.0,428000.0,33.0,301.0,Yes,895.0,28000.0,DirectBank,15:01:00,,62.0
11415,59,Male,Self Employed,34000.0,431000.0,33.0,434.0,No,,,DirectOnline,10:13:00,Android,59.0
11416,63,Female,Self Employed,7000.0,360000.0,31.0,554.0,Yes,764.0,97000.0,DirectOnline,18:17:00,Android,60.0
11417,40,Female,Business,19000.0,137000.0,35.0,505.0,No,,,DirectOnline,16:26:00,Android,53.0
11419,39,Male,Self Employed,14000.0,282000.0,13.0,,Yes,523.0,29000.0,DirectBank,11:02:00,,54.0
11421,29,Female,Self Employed,6000.0,490000.0,32.0,544.0,No,,,DirectBank,15:26:00,,56.0
11422,44,Male,Salaried,11000.0,483000.0,23.0,333.0,No,,,PaidAd,13:24:00,Android,54.0
11423,48,Male,Self Employed,11000.0,458000.0,28.0,742.0,Yes,359.0,40000.0,PaidAd,22:34:00,Android,61.0
11424,64,Male,Professional,22000.0,178000.0,23.0,513.0,Yes,410.0,15000.0,DirectBank,10:57:00,,60.0
11425,29,Male,Self Employed,15000.0,210000.0,16.0,443.0,No,,,DirectOnline,16:49:00,Android,65.0
11426,34,Male,Self Employed,53000.0,793000.0,33.0,527.0,Yes,603.0,33000.0,DirectBank,17:36:00,,66.0
11427,22,Female,Self Employed,7000.0,84000.0,32.0,338.0,Yes,610.0,23000.0,PaidAd,16:44:00,Android,59.0
11428,64,Male,Salaried,15000.0,216000.0,20.0,384.0,Yes,393.0,37000.0,DirectOnline,19:50:00,iOS,52.0
11430,52,Female,Self Employed,13000.0,481000.0,32.0,313.0,No,,,DirectBank,12:32:00,,63.0
11433,58,Male,Salaried,39000.0,178000.0,32.0,685.0,Yes,,40000.0,DirectOnline,15:44:00,Android,60.0
11438,55,Male,Salaried,10000.0,392000.0,30.0,,Yes,604.0,80000.0,DirectBank,16:09:00,,61.0
11440,34,Male,Self Employed,39000.0,403000.0,18.0,681.0,No,,,PaidAd,10:00:00,Android,53.0
11441,37,Male,Self Employed,17000.0,118000.0,18.0,535.0,Yes,644.0,55000.0,DirectBank,13:01:00,,57.0
11442,29,Female,Self Employed,34000.0,492000.0,23.0,870.0,Yes,569.0,21000.0,DirectOnline,08:57:00,Android,53.0
11443,54,Female,Self Employed,32000.0,354000.0,35.0,390.0,Yes,460.0,9000.0,DirectOnline,13:39:00,Android,63.0
11445,65,Female,Self Employed,88000.0,912000.0,30.0,453.0,Yes,443.0,17000.0,DirectOnline,10:06:00,Android,63.0
11446,39,Male,Salaried,12000.0,851000.0,31.0,615.0,No,,,DirectOnline,19:48:00,Android,51.0
11448,40,Male,Business,14000.0,418000.0,23.0,,Yes,661.0,10000.0,DirectOnline,23:29:00,Android,56.0
11449,37,Male,Salaried,16000.0,958000.0,29.0,492.0,Yes,521.0,45000.0,DirectBank,17:20:00,,59.0
11450,56,Male,Salaried,38000.0,127000.0,16.0,605.0,Yes,560.0,41000.0,DirectOnline,08:39:00,Android,56.0
11451,38,Male,Self Employed,34000.0,425000.0,29.0,509.0,No,,,DirectBank,09:26:00,,63.0
11452,54,Female,Self Employed,10000.0,145000.0,31.0,522.0,Yes,502.0,76000.0,DirectBank,16:33:00,,57.0
11454,45,Male,Self Employed,8000.0,269000.0,13.0,530.0,Yes,479.0,18000.0,DirectBank,12:10:00,,62.0
11455,30,Female,Business,46000.0,807000.0,24.0,543.0,No,,,DirectBank,11:57:00,,52.0
11458,64,Female,Salaried,23000.0,166000.0,21.0,,Yes,467.0,14000.0,Agent,10:49:00,,63.0
11459,56,Male,Professional,16000.0,497000.0,30.0,321.0,Yes,602.0,7000.0,PaidAd,17:21:00,Android,66.0
11465,20,Male,Salaried,28000.0,363000.0,19.0,447.0,Yes,543.0,17000.0,PaidAd,17:58:00,Android,53.0
11468,65,Female,Self Employed,5000.0,388000.0,29.0,,No,,,DirectOnline,15:18:00,Android,68.0
11470,35,Male,Self Employed,52000.0,111000.0,16.0,652.0,No,,,DirectBank,17:31:00,,52.0
11471,25,Male,Self Employed,14000.0,840000.0,27.0,638.0,Yes,609.0,58000.0,Agent,14:58:00,,60.0
11476,21,Female,Self Employed,19000.0,223000.0,26.0,414.0,Yes,512.0,50000.0,DirectBank,17:24:00,,61.0
11477,36,Female,Self Employed,23000.0,347000.0,28.0,603.0,Yes,343.0,8000.0,DirectOnline,15:13:00,Android,51.0
11478,58,Female,Self Employed,28000.0,869000.0,33.0,578.0,Yes,556.0,16000.0,DirectOnline,06:43:00,Android,73.0
11479,37,Female,Self Employed,13000.0,487000.0,18.0,614.0,Yes,466.0,79000.0,DirectBank,09:14:00,,57.0
11480,31,Male,Salaried,52000.0,411000.0,29.0,804.0,Yes,659.0,21000.0,DirectOnline,12:18:00,Android,58.0
11482,55,Female,Self Employed,18000.0,208000.0,24.0,692.0,No,,,DirectBank,15:58:00,,51.0
11483,54,Male,Salaried,65000.0,691000.0,21.0,615.0,Yes,368.0,10000.0,PaidAd,08:59:00,Android,54.0
11484,55,Male,Self Employed,14000.0,228000.0,34.0,555.0,No,,,DirectOnline,10:17:00,Android,65.0
11485,50,Male,Salaried,16000.0,808000.0,19.0,,Yes,,36000.0,DirectOnline,07:05:00,Android,65.0
11486,31,Male,Self Employed,32000.0,417000.0,27.0,351.0,Yes,596.0,87000.0,PaidAd,20:56:00,Android,63.0
11488,53,Male,Business,9000.0,495000.0,20.0,691.0,Yes,529.0,5000.0,DirectOnline,12:24:00,iOS,51.0
11491,47,Male,Salaried,16000.0,366000.0,20.0,313.0,Yes,698.0,49000.0,DirectBank,11:47:00,,56.0
