ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
11256,34,Male,Salaried,18000.0,109000.0,23.0,568.0,No,,,DirectBank,16:16:00,,46.0
11261,27,Male,Salaried,98000.0,748000.0,20.0,484.0,Yes,646.0,25000.0,DirectOnline,12:12:00,iOS,42.0
11263,44,Male,Salaried,79000.0,322000.0,28.0,440.0,Yes,392.0,14000.0,DirectOnline,20:54:00,Android,47.0
11264,32,Male,Professional,49000.0,225000.0,30.0,,Yes,423.0,43000.0,DirectOnline,13:36:00,Android,49.0
11267,21,Male,Salaried,44000.0,640000.0,29.0,644.0,No,,,DirectBank,11:13:00,,48.0
11271,54,Male,Salaried,23000.0,245000.0,19.0,513.0,No,,,DirectBank,17:28:00,,47.0
11272,62,Male,Salaried,61000.0,474000.0,26.0,846.0,Yes,322.0,27000.0,DirectBank,13:48:00,,38.0
11273,30,Male,Salaried,12000.0,54000.0,19.0,372.0,Yes,425.0,14000.0,DirectOnline,14:19:00,Android,49.0
11275,43,Male,Salaried,40000.0,133000.0,33.0,322.0,Yes,593.0,15000.0,DirectBank,12:51:00,,40.0
11276,62,Female,Self Employed,85000.0,450000.0,18.0,316.0,Yes,316.0,7000.0,DirectBank,10:05:00,,42.0
11277,65,Male,Professional,17000.0,411000.0,29.0,,Yes,388.0,50000.0,DirectBank,17:28:00,,50.0
11278,54,Others,Self Employed,22000.0,198000.0,34.0,608.0,No,,,DirectBank,09:23:00,,42.0
11280,49,Female,Business,38000.0,180000.0,18.0,,Yes,607.0,51000.0,DirectBank,14:57:00,,37.0
11281,32,Male,Salaried,24000.0,418000.0,20.0,690.0,Yes,372.0,12000.0,DirectBank,12:44:00,,41.0
11284,41,Male,Self Employed,40000.0,305000.0,24.0,318.0,Yes,,58000.0,PaidAd,18:15:00,Android,41.0
11285,29,Male,Salaried,5000.0,503000.0,33.0,,No,,,DirectBank,16:54:00,,48.0
11288,27,Male,Self Employed,10000.0,181000.0,22.0,646.0,No,,,DirectBank,12:31:00,,50.0
11290,28,Female,Business,58000.0,104000.0,20.0,667.0,Yes,793.0,31000.0,PaidAd,01:36:00,Android,49.0
11293,40,Male,Professional,59000.0,441000.0,22.0,582.0,Yes,810.0,44000.0,DirectBank,14:01:00,,40.0
11295,60,Female,Salaried,16000.0,349000.0,35.0,486.0,Yes,333.0,86000.0,PaidAd,12:23:00,iOS,42.0
11298,56,Male,Self Employed,31000.0,229000.0,30.0,436.0,No,,,DirectBank,11:17:00,,47.0
11300,35,Male,Salaried,38000.0,181000.0,26.0,528.0,Yes,514.0,17000.0,DirectBank,12:34:00,,40.0
11301,46,Female,Business,13000.0,275000.0,12.0,576.0,No,,,DirectBank,14:11:00,,46.0
11302,21,Male,Business,36000.0,262000.0,30.0,494.0,Yes,686.0,15000.0,DirectBank,14:44:00,,42.0
11304,30,Female,Self Employed,51000.0,373000.0,26.0,686.0,No,,,DirectBank,14:36:00,,48.0
11308,44,Female,Salaried,46000.0,465000.0,32.0,813.0,Yes,833.0,11000.0,PaidAd,09:43:00,Android,35.0
11309,32,Female,Business,70000.0,106000.0,30.0,685.0,No,,,DirectBank,12:35:00,,39.0
11311,47,Female,Business,10000.0,703000.0,25.0,378.0,Yes,570.0,81000.0,PaidAd,18:15:00,Android,47.0
11313,25,Male,Salaried,54000.0,283000.0,24.0,708.0,Yes,581.0,58000.0,Agent,09:29:00,,41.0
11315,46,Male,Salaried,19000.0,273000.0,18.0,637.0,No,,,DirectOnline,16:23:00,Android,47.0
11319,54,Male,Salaried,19000.0,321000.0,28.0,552.0,Yes,709.0,10000.0,DirectBank,13:47:00,,49.0
11321,46,Female,Professional,39000.0,469000.0,19.0,552.0,No,,,DirectBank,17:50:00,,48.0
11323,32,Male,Professional,68000.0,200000.0,16.0,537.0,Yes,685.0,27000.0,PaidAd,10:00:00,Android,50.0
11327,46,Male,Self Employed,90000.0,122000.0,22.0,,Yes,583.0,22000.0,PaidAd,19:07:00,Android,49.0
11328,60,Male,Salaried,22000.0,77000.0,27.0,533.0,Yes,787.0,8000.0,DirectBank,15:27:00,,43.0
11332,58,Others,Self Employed,17000.0,126000.0,27.0,694.0,Yes,511.0,52000.0,DirectBank,14:31:00,,50.0
11333,29,Male,Self Employed,17000.0,117000.0,25.0,640.0,Yes,792.0,25000.0,DirectBank,15:45:00,,42.0
11335,56,Male,Salaried,27000.0,61000.0,34.0,343.0,Yes,624.0,99000.0,DirectOnline,17:44:00,Android,45.0
11336,62,Female,Self Employed,42000.0,383000.0,19.0,512.0,Yes,706.0,11000.0,DirectOnline,16:24:00,Android,47.0
11340,29,Male,Self Employed,36000.0,156000.0,22.0,428.0,Yes,546.0,10000.0,DirectBank,17:12:00,,41.0
11342,50,Female,Self Employed,21000.0,88000.0,34.0,,No,,,DirectBank,11:30:00,,46.0
11346,32,Female,Self Employed,31000.0,237000.0,12.0,749.0,No,,,PaidAd,13:00:00,Android,46.0
11350,27,Female,Self Employed,8000.0,69000.0,28.0,563.0,Yes,542.0,14000.0,DirectBank,11:48:00,,36.0
11352,39,Female,Self Employed,22000.0,145000.0,34.0,496.0,No,,,DirectBank,12:01:00,,50.0
11353,29,Female,Salaried,20000.0,137000.0,20.0,645.0,No,,,DirectBank,10:00:00,,37.0
11355,52,Male,Professional,44000.0,175000.0,18.0,874.0,No,,,Agent,15:23:00,,43.0
11359,63,Female,Salaried,59000.0,288000.0,15.0,491.0,Yes,627.0,31000.0,DirectBank,17:29:00,,38.0
11362,49,Female,Self Employed,57000.0,143000.0,20.0,413.0,Yes,308.0,5000.0,PaidAd,19:31:00,Android,49.0
11366,26,Male,Self Employed,57000.0,61000.0,24.0,580.0,No,,,DirectBank,09:45:00,,45.0
11368,49,Male,Salaried,12000.0,217000.0,23.0,405.0,Yes,,84000.0,DirectBank,11:30:00,,40.0
11369,35,Male,Self Employed,41000.0,98000.0,19.0,506.0,Yes,642.0,44000.0,DirectOnline,18:47:00,Android,49.0
11370,43,Male,Salaried,45000.0,60000.0,22.0,687.0,No,,,DirectOnline,08:42:00,Android,45.0
11372,46,Male,Self Employed,56000.0,108000.0,29.0,590.0,No,,,DirectBank,09:17:00,,41.0
11378,37,Male,Salaried,54000.0,171000.0,31.0,831.0,Yes,364.0,19000.0,DirectBank,14:38:00,,46.0
11381,42,Male,Professional,48000.0,383000.0,25.0,542.0,No,,,DirectBank,16:59:00,,50.0
11382,57,Female,Salaried,57000.0,352000.0,20.0,401.0,Yes,840.0,40000.0,DirectBank,09:29:00,,50.0
11383,23,Female,Business,51000.0,369000.0,24.0,577.0,Yes,577.0,35000.0,DirectOnline,14:36:00,Android,43.0
11384,29,Male,Self Employed,29000.0,211000.0,32.0,667.0,Yes,632.0,7000.0,DirectOnline,15:34:00,iOS,48.0
11386,48,Male,Self Employed,46000.0,178000.0,29.0,693.0,Yes,334.0,41000.0,DirectBank,16:05:00,,44.0
11387,49,Male,Business,91000.0,263000.0,33.0,551.0,Yes,447.0,5000.0,PaidAd,18:29:00,Android,44.0
11390,30,Female,Self Employed,88000.0,498000.0,31.0,556.0,Yes,369.0,86000.0,DirectBank,12:17:00,,44.0
11391,42,Male,Business,31000.0,128000.0,12.0,683.0,Yes,632.0,32000.0,DirectOnline,17:23:00,iOS,50.0
11392,24,Male,Self Employed,35000.0,458000.0,23.0,360.0,No,,,DirectBank,09:37:00,,46.0
11394,51,Female,Business,10000.0,199000.0,29.0,736.0,No,,,DirectBank,12:13:00,,41.0
11397,44,Female,Salaried,87000.0,375000.0,24.0,663.0,Yes,383.0,17000.0,DirectBank,16:56:00,,37.0
11399,25,Female,Business,47000.0,92000.0,23.0,687.0,No,,,DirectOnline,15:15:00,Android,40.0
11400,46,Male,Business,58000.0,51000.0,22.0,552.0,No,,,DirectBank,16:44:00,,36.0
11401,37,Male,Business,44000.0,54000.0,19.0,717.0,Yes,614.0,47000.0,Agent,09:21:00,,40.0
11404,41,Female,Business,51000.0,447000.0,34.0,688.0,Yes,,9000.0,DirectBank,11:32:00,,40.0
11406,35,Female,Business,9000.0,342000.0,19.0,634.0,Yes,787.0,66000.0,Agent,12:28:00,,40.0
11410,22,Female,Salaried,11000.0,119000.0,24.0,532.0,No,,,DirectBank,12:26:00,,43.0
11413,29,Male,Self Employed,9000.0,190000.0,17.0,746.0,Yes,891.0,29000.0,PaidAd,19:15:00,Android,47.0
11418,42,Male,Self Employed,18000.0,127000.0,28.0,446.0,No,,,PaidAd,09:37:00,Android,49.0
11420,37,Female,Business,43000.0,53000.0,32.0,404.0,No,,,PaidAd,16:57:00,Android,39.0
11429,28,Female,Professional,48000.0,264000.0,30.0,321.0,Yes,400.0,7000.0,Agent,16:40:00,,46.0
11431,31,Male,Self Employed,5000.0,47000.0,25.0,603.0,No,,,DirectOnline,16:55:00,Android,43.0
11432,35,Male,Self Employed,59000.0,289000.0,19.0,353.0,No,,,DirectBank,09:37:00,,37.0
11434,50,Female,Self Employed,15000.0,374000.0,31.0,545.0,Yes,341.0,86000.0,DirectBank,16:03:00,,48.0
11435,56,Male,Self Employed,36000.0,336000.0,34.0,890.0,Yes,768.0,12000.0,DirectOnline,21:16:00,Android,44.0
11436,28,Female,Business,58000.0,364000.0,28.0,578.0,Yes,616.0,12000.0,DirectBank,09:14:00,,40.0
11437,42,Female,Professional,21000.0,419000.0,19.0,702.0,Yes,662.0,10000.0,DirectBank,11:20:00,,44.0
11439,28,Female,Self Employed,51000.0,257000.0,32.0,536.0,Yes,,9000.0,DirectOnline,15:25:00,Android,45.0
11444,22,Female,Salaried,6000.0,57000.0,28.0,859.0,Yes,764.0,18000.0,Agent,09:56:00,,37.0
11447,46,Male,Professional,91000.0,330000.0,22.0,681.0,No,,,DirectBank,13:49:00,,31.0
11453,60,Female,Self Employed,5000.0,89000.0,21.0,666.0,Yes,820.0,54000.0,DirectBank,15:41:00,,45.0
11456,27,Female,Business,55000.0,64000.0,19.0,627.0,Yes,496.0,19000.0,DirectBank,11:34:00,,43.0
11457,30,Male,Professional,97000.0,190000.0,25.0,406.0,Yes,,88000.0,DirectOnline,15:57:00,Android,45.0
11460,46,Female,Self Employed,92000.0,226000.0,20.0,550.0,Yes,574.0,23000.0,DirectOnline,15:12:00,Android,50.0
11461,28,Female,Self Employed,12000.0,250000.0,23.0,572.0,No,,,DirectBank,16:47:00,,49.0
11462,44,Female,Self Employed,28000.0,157000.0,21.0,717.0,Yes,347.0,38000.0,DirectOnline,13:49:00,Android,46.0
11463,43,Female,Salaried,81000.0,263000.0,26.0,517.0,No,,,DirectOnline,01:15:00,Android,42.0
11464,50,Female,Self Employed,16000.0,58000.0,12.0,614.0,Yes,337.0,29000.0,Agent,11:09:00,,48.0
11466,23,Female,Self Employed,28000.0,64000.0,29.0,580.0,Yes,372.0,54000.0,DirectOnline,17:20:00,Android,48.0
11467,23,Male,Salaried,87000.0,123000.0,34.0,557.0,No,,,DirectBank,15:56:00,,36.0
11469,44,Female,Self Employed,59000.0,302000.0,23.0,882.0,No,,,DirectBank,17:59:00,,43.0
11472,32,Female,Self Employed,35000.0,77000.0,25.0,883.0,Yes,645.0,46000.0,DirectBank,11:55:00,,42.0
11473,29,Female,Business,99000.0,499000.0,21.0,860.0,Yes,651.0,58000.0,DirectOnline,13:47:00,Android,38.0
11474,47,Female,Business,81000.0,188000.0,12.0,421.0,Yes,436.0,13000.0,DirectOnline,21:22:00,Android,45.0
11475,48,Female,Salaried,21000.0,350000.0,23.0,603.0,No,,,DirectBank,10:07:00,,44.0
11481,41,Female,Self Employed,41000.0,850000.0,18.0,687.0,No,,,DirectBank,09:22:00,,49.0
11487,63,Male,Self Employed,47000.0,106000.0,25.0,390.0,Yes,639.0,41000.0,Agent,16:06:00,,49.0
11489,23,Male,Salaried,99000.0,337000.0,26.0,489.0,Yes,552.0,56000.0,PaidAd,10:54:00,Android,50.0
11490,51,Female,Salaried,43000.0,322000.0,23.0,,No,,,DirectBank,11:28:00,,38.0
11492,65,Female,Self Employed,24000.0,186000.0,26.0,535.0,Yes,507.0,13000.0,DirectBank,12:21:00,,50.0
11495,28,Male,Self Employed,46000.0,249000.0,28.0,547.0,Yes,437.0,35000.0,DirectBank,16:33:00,,42.0
11500,55,Male,Self Employed,56000.0,110000.0,24.0,760.0,Yes,507.0,12000.0,DirectBank,15:33:00,,37.0
11504,49,Male,Business,5000.0,396000.0,34.0,508.0,No,,,DirectBank,09:04:00,,45.0
11505,54,Male,Self Employed,27000.0,164000.0,31.0,393.0,Yes,818.0,13000.0,DirectBank,16:39:00,,46.0
11506,53,Female,Salaried,42000.0,202000.0,22.0,470.0,No,,,Agent,10:30:00,,41.0
11511,36,Female,Salaried,7000.0,115000.0,17.0,661.0,No,,,DirectOnline,13:11:00,Android,50.0
11513,63,Female,Self Employed,96000.0,423000.0,20.0,592.0,No,,,DirectOnline,09:15:00,Android,44.0
11514,29,Male,Self Employed,58000.0,92000.0,26.0,483.0,Yes,753.0,30000.0,PaidAd,21:00:00,Android,44.0
11528,26,Female,Self Employed,23000.0,144000.0,21.0,676.0,Yes,308.0,56000.0,DirectBank,09:38:00,,49.0
11529,27,Female,Business,52000.0,170000.0,23.0,559.0,Yes,531.0,39000.0,DirectOnline,17:01:00,Android,43.0
11537,60,Male,Self Employed,38000.0,113000.0,35.0,830.0,Yes,637.0,18000.0,DirectOnline,15:19:00,Android,49.0
11538,54,Female,Business,52000.0,174000.0,32.0,800.0,No,,,DirectBank,13:26:00,,37.0
11540,26,Female,Salaried,39000.0,130000.0,16.0,821.0,No,,,DirectOnline,18:11:00,Android,42.0
11542,40,Female,Self Employed,19000.0,167000.0,16.0,713.0,No,,,DirectBank,17:19:00,,40.0
11544,48,Female,Self Employed,11000.0,144000.0,30.0,637.0,Yes,332.0,70000.0,DirectBank,17:35:00,,47.0
11545,26,Female,Self Employed,58000.0,206000.0,31.0,312.0,Yes,513.0,69000.0,PaidAd,12:31:00,iOS,37.0
11547,55,Female,Self Employed,58000.0,295000.0,31.0,681.0,No,,,DirectBank,16:49:00,,50.0
11548,22,Female,Salaried,20000.0,293000.0,33.0,486.0,Yes,587.0,36000.0,DirectBank,16:50:00,,43.0
11549,27,Male,Salaried,62000.0,191000.0,19.0,319.0,No,,,DirectBank,13:41:00,,39.0
11554,63,Male,Salaried,29000.0,70000.0,17.0,694.0,No,,,DirectBank,16:07:00,,35.0
11556,24,Male,Self Employed,22000.0,58000.0,28.0,549.0,Yes,649.0,31000.0,DirectBank,09:29:00,,43.0
11559,39,Female,Self Employed,19000.0,176000.0,18.0,607.0,No,,,DirectBank,15:36:00,,50.0
11560,22,Female,Self Employed,58000.0,238000.0,26.0,643.0,Yes,739.0,46000.0,DirectBank,13:08:00,,47.0
11564,30,Male,Salaried,56000.0,93000.0,27.0,332.0,No,,,PaidAd,20:24:00,Android,48.0
11565,62,Female,Salaried,11000.0,129000.0,20.0,722.0,No,,,DirectBank,11:45:00,,47.0
11568,45,Female,Self Employed,85000.0,417000.0,27.0,584.0,No,,,DirectBank,10:14:00,,50.0
11569,36,Female,Business,62000.0,357000.0,27.0,758.0,Yes,427.0,86000.0,PaidAd,16:17:00,iOS,34.0
11570,48,Male,Salaried,37000.0,133000.0,30.0,467.0,Yes,556.0,43000.0,DirectBank,14:10:00,,36.0
11571,30,Male,Business,26000.0,458000.0,23.0,847.0,Yes,585.0,11000.0,DirectBank,12:57:00,,49.0
11573,40,Male,Salaried,13000.0,186000.0,25.0,532.0,Yes,581.0,55000.0,PaidAd,10:04:00,Android,48.0
11578,24,Male,Professional,19000.0,438000.0,20.0,504.0,Yes,640.0,61000.0,PaidAd,11:52:00,Android,49.0
11579,45,Male,Business,54000.0,291000.0,19.0,527.0,Yes,687.0,6000.0,DirectBank,15:45:00,,50.0
11581,46,Female,Business,33000.0,424000.0,20.0,882.0,Yes,,16000.0,PaidAd,11:33:00,Android,43.0
11582,54,Female,Salaried,15000.0,207000.0,19.0,,No,,,DirectBank,14:30:00,,50.0
11586,64,Female,Self Employed,44000.0,41000.0,24.0,359.0,No,,,PaidAd,19:47:00,iOS,47.0
11587,49,Male,Salaried,26000.0,405000.0,30.0,473.0,No,,,DirectBank,11:47:00,,38.0
11589,59,Male,Salaried,40000.0,259000.0,30.0,666.0,No,,,PaidAd,17:04:00,Android,36.0
11590,25,Male,Self Employed,16000.0,367000.0,30.0,342.0,Yes,563.0,18000.0,DirectBank,09:07:00,,50.0
11592,33,Male,Professional,99000.0,47000.0,16.0,469.0,No,,,DirectBank,10:08:00,,42.0
11593,24,Female,Salaried,80000.0,59000.0,32.0,742.0,No,,,DirectBank,10:01:00,,29.0
11594,47,Male,Salaried,23000.0,179000.0,30.0,,Yes,667.0,37000.0,DirectBank,12:16:00,,41.0
11595,55,Female,Self Employed,48000.0,98000.0,19.0,505.0,Yes,614.0,10000.0,Agent,13:46:00,,43.0
11596,26,Female,Self Employed,93000.0,58000.0,14.0,407.0,No,,,PaidAd,11:53:00,Android,43.0
11597,54,Female,Salaried,51000.0,242000.0,33.0,,Yes,608.0,6000.0,PaidAd,18:28:00,Android,50.0
11598,23,Female,Self Employed,42000.0,198000.0,30.0,495.0,Yes,357.0,38000.0,DirectBank,11:54:00,,43.0
11599,29,Female,Self Employed,67000.0,461000.0,28.0,616.0,No,,,PaidAd,11:09:00,Android,47.0
11601,29,Male,Professional,18000.0,451000.0,28.0,639.0,Yes,,62000.0,DirectOnline,09:13:00,Android,49.0
11603,45,Female,Salaried,12000.0,277000.0,15.0,351.0,Yes,681.0,16000.0,DirectBank,16:44:00,,49.0
11604,44,Female,Self Employed,59000.0,452000.0,32.0,534.0,No,,,DirectBank,11:46:00,,39.0
11608,59,Female,Business,18000.0,49000.0,16.0,578.0,Yes,606.0,24000.0,DirectBank,16:07:00,,36.0
11611,39,Female,Business,32000.0,116000.0,26.0,669.0,No,,,DirectBank,09:35:00,,44.0
11612,28,Male,Professional,67000.0,279000.0,30.0,683.0,Yes,596.0,16000.0,DirectBank,14:08:00,,43.0
11613,34,Male,Business,33000.0,362000.0,21.0,330.0,No,,,DirectBank,10:25:00,,46.0
11616,26,Male,Salaried,22000.0,114000.0,29.0,535.0,Yes,366.0,53000.0,DirectBank,14:53:00,,50.0
11617,23,Female,Self Employed,41000.0,148000.0,17.0,355.0,No,,,DirectBank,14:05:00,,50.0
11618,44,Male,Self Employed,18000.0,488000.0,34.0,567.0,No,,,PaidAd,20:09:00,Android,46.0
11623,37,Male,Professional,87000.0,353000.0,21.0,425.0,Yes,467.0,23000.0,DirectBank,15:01:00,,42.0
11626,63,Female,Self Employed,34000.0,101000.0,31.0,381.0,No,,,DirectOnline,20:54:00,iOS,41.0
11628,60,Female,Business,90000.0,362000.0,27.0,380.0,No,,,DirectBank,12:52:00,,43.0
11630,37,Female,Professional,39000.0,139000.0,32.0,521.0,Yes,353.0,5000.0,DirectOnline,16:53:00,Android,50.0
11631,34,Female,Business,76000.0,274000.0,12.0,321.0,No,,,DirectBank,11:17:00,,41.0
11635,53,Male,Self Employed,40000.0,257000.0,14.0,885.0,Yes,472.0,9000.0,DirectOnline,13:36:00,iOS,49.0
11637,29,Male,Business,11000.0,370000.0,27.0,432.0,Yes,,37000.0,DirectBank,09:14:00,,48.0
11642,22,Female,Self Employed,47000.0,94000.0,25.0,576.0,Yes,674.0,50000.0,Agent,16:07:00,,49.0
11643,48,Male,Salaried,12000.0,76000.0,30.0,573.0,No,,,DirectOnline,13:41:00,Android,50.0
11644,22,Male,Salaried,63000.0,331000.0,29.0,538.0,No,,,Agent,10:12:00,,28.0
11645,25,Male,Professional,95000.0,93000.0,27.0,,No,,,DirectBank,12:06:00,,44.0
11647,56,Male,Salaried,53000.0,257000.0,33.0,538.0,No,,,DirectBank,10:50:00,,46.0
11649,26,Male,Salaried,90000.0,295000.0,16.0,673.0,No,,,DirectOnline,17:55:00,iOS,27.0
11652,36,Others,Self Employed,45000.0,215000.0,26.0,347.0,Yes,346.0,8000.0,DirectBank,12:30:00,,46.0
11655,38,Female,Salaried,7000.0,416000.0,28.0,,No,,,DirectBank,16:35:00,,45.0
11659,59,Male,Business,42000.0,381000.0,29.0,324.0,No,,,DirectBank,11:08:00,,50.0
11660,34,Male,Professional,10000.0,105000.0,25.0,356.0,Yes,,23000.0,DirectBank,12:04:00,,44.0
11661,26,Male,Salaried,53000.0,362000.0,32.0,649.0,No,,,DirectBank,12:47:00,,35.0
11662,25,Male,Salaried,35000.0,217000.0,34.0,406.0,Yes,531.0,17000.0,DirectBank,16:53:00,,48.0
11663,32,Male,Salaried,13000.0,409000.0,32.0,863.0,No,,,DirectBank,12:47:00,,44.0
11664,54,Male,Self Employed,13000.0,54000.0,28.0,394.0,Yes,819.0,18000.0,DirectBank,16:38:00,,50.0
11667,33,Male,Self Employed,79000.0,83000.0,16.0,774.0,No,,,DirectBank,12:57:00,,42.0
11668,47,Male,Self Employed,44000.0,320000.0,27.0,569.0,Yes,,35000.0,DirectBank,16:44:00,,42.0
11670,64,Female,Salaried,44000.0,305000.0,22.0,668.0,No,,,DirectOnline,10:14:00,Android,43.0
11672,34,Female,Business,8000.0,864000.0,29.0,823.0,No,,,DirectOnline,13:05:00,iOS,42.0
11676,48,Male,Salaried,9000.0,395000.0,18.0,500.0,No,,,DirectBank,14:58:00,,50.0
11677,32,Female,Self Employed,56000.0,162000.0,34.0,684.0,Yes,,21000.0,DirectBank,12:43:00,,43.0
11678,62,Male,Business,33000.0,140000.0,17.0,393.0,Yes,684.0,11000.0,DirectBank,12:52:00,,50.0
11679,35,Female,Business,29000.0,430000.0,24.0,829.0,Yes,689.0,47000.0,DirectBank,09:36:00,,47.0
11686,40,Male,Self Employed,58000.0,115000.0,16.0,637.0,No,,,DirectBank,17:25:00,,36.0
11689,31,Male,Professional,50000.0,45000.0,23.0,534.0,Yes,564.0,29000.0,DirectBank,09:37:00,,47.0
11691,37,Male,Salaried,27000.0,318000.0,28.0,346.0,Yes,645.0,11000.0,DirectBank,12:17:00,,45.0
11693,36,Male,Business,14000.0,70000.0,26.0,472.0,Yes,545.0,65000.0,DirectBank,10:40:00,,43.0
11694,33,Male,Self Employed,25000.0,92000.0,14.0,674.0,Yes,,36000.0,DirectBank,09:39:00,,43.0
11696,29,Female,Professional,14000.0,227000.0,14.0,696.0,Yes,732.0,64000.0,DirectBank,10:29:00,,46.0
11700,31,Female,Salaried,36000.0,163000.0,27.0,610.0,No,,,DirectOnline,12:09:00,Android,40.0
11701,52,Male,Self Employed,34000.0,164000.0,25.0,506.0,No,,,DirectOnline,20:59:00,Android,49.0
11704,61,Male,Salaried,83000.0,93000.0,34.0,615.0,No,,,DirectBank,15:51:00,,36.0
11705,51,Male,Professional,35000.0,262000.0,35.0,422.0,No,,,DirectOnline,18:21:00,Android,50.0
11706,30,Female,Salaried,46000.0,77000.0,17.0,,Yes,686.0,21000.0,Agent,09:00:00,,47.0
11709,55,Male,Salaried,92000.0,73000.0,20.0,598.0,No,,,DirectBank,12:57:00,,49.0
11710,29,Female,Self Employed,76000.0,88000.0,15.0,571.0,Yes,395.0,45000.0,PaidAd,13:21:00,Android,45.0
11712,60,Male,Salaried,13000.0,84000.0,22.0,457.0,No,,,PaidAd,13:24:00,Android,48.0
11720,60,Female,Self Employed,35000.0,511000.0,28.0,517.0,Yes,,12000.0,DirectBank,10:23:00,,47.0
11721,47,Female,Salaried,26000.0,51000.0,23.0,454.0,Yes,588.0,21000.0,DirectOnline,14:27:00,Android,44.0
11722,36,Female,Salaried,9000.0,275000.0,31.0,388.0,Yes,714.0,19000.0,DirectBank,10:36:00,,48.0
11723,40,Female,Salaried,38000.0,366000.0,21.0,685.0,No,,,DirectBank,10:17:00,,39.0
11724,33,Female,Business,30000.0,88000.0,23.0,412.0,No,,,DirectBank,14:01:00,,41.0
11725,34,Male,Self Employed,62000.0,82000.0,13.0,552.0,No,,,DirectOnline,21:16:00,Android,46.0
11729,36,Male,Salaried,17000.0,71000.0,19.0,551.0,Yes,461.0,37000.0,DirectOnline,10:56:00,Android,50.0
11730,43,Female,Self Employed,27000.0,173000.0,27.0,390.0,Yes,898.0,27000.0,DirectBank,14:25:00,,42.0
11731,26,Female,Self Employed,55000.0,241000.0,22.0,820.0,Yes,794.0,63000.0,PaidAd,23:51:00,Android,35.0
11734,25,Male,Business,47000.0,347000.0,24.0,636.0,No,,,DirectBank,16:54:00,,36.0
11735,44,Male,Self Employed,40000.0,54000.0,13.0,655.0,No,,,DirectBank,11:53:00,,40.0
11740,60,Female,Self Employed,48000.0,384000.0,19.0,773.0,No,,,DirectBank,11:58:00,,50.0
11741,20,Female,Business,35000.0,231000.0,24.0,606.0,No,,,DirectBank,12:40:00,,41.0
11744,55,Male,Business,42000.0,97000.0,16.0,372.0,Yes,615.0,8000.0,DirectBank,14:37:00,,45.0
11748,24,Female,Business,16000.0,123000.0,21.0,533.0,No,,,DirectOnline,18:58:00,Android,50.0
11752,45,Male,Business,58000.0,231000.0,27.0,638.0,Yes,320.0,13000.0,DirectBank,11:12:00,,38.0
11753,34,Female,Salaried,43000.0,57000.0,12.0,673.0,Yes,622.0,16000.0,DirectBank,16:35:00,,37.0
11756,27,Female,Salaried,13000.0,424000.0,23.0,402.0,Yes,545.0,44000.0,DirectOnline,22:38:00,Android,50.0
11762,35,Male,Salaried,39000.0,354000.0,21.0,658.0,No,,,DirectBank,14:25:00,,42.0
11763,45,Male,Self Employed,70000.0,177000.0,32.0,894.0,Yes,868.0,23000.0,DirectOnline,12:01:00,Android,46.0
11764,47,Female,Salaried,64000.0,104000.0,14.0,649.0,Yes,552.0,56000.0,Agent,13:15:00,,39.0
11768,32,Female,Salaried,36000.0,332000.0,19.0,656.0,Yes,,48000.0,PaidAd,07:16:00,Android,46.0
11771,28,Male,Business,17000.0,87000.0,32.0,416.0,No,,,DirectOnline,20:25:00,iOS,37.0
11772,29,Female,Self Employed,24000.0,498000.0,31.0,780.0,No,,,DirectBank,10:15:00,,49.0
11775,49,Female,Business,59000.0,536000.0,21.0,654.0,Yes,660.0,25000.0,DirectBank,12:08:00,,37.0
11782,59,Female,Self Employed,45000.0,269000.0,31.0,637.0,No,,,DirectOnline,20:49:00,Android,50.0
11789,41,Male,Professional,58000.0,328000.0,34.0,430.0,Yes,592.0,60000.0,DirectBank,11:32:00,,44.0
11794,34,Male,Salaried,47000.0,677000.0,25.0,516.0,Yes,529.0,29000.0,DirectBank,16:05:00,,46.0
11795,52,Female,Self Employed,28000.0,472000.0,24.0,619.0,No,,,DirectBank,11:55:00,,49.0
11798,31,Male,Salaried,16000.0,423000.0,25.0,428.0,Yes,386.0,44000.0,DirectBank,15:19:00,,45.0
11799,36,Male,Business,49000.0,424000.0,34.0,445.0,No,,,DirectBank,15:11:00,,40.0
11800,50,Male,Self Employed,32000.0,102000.0,31.0,418.0,No,,,DirectBank,16:59:00,,49.0
11802,42,Female,Business,55000.0,893000.0,27.0,346.0,No,,,Agent,09:13:00,,46.0
11803,49,Female,Business,93000.0,495000.0,18.0,593.0,No,,,DirectOnline,10:49:00,Android,45.0
11805,54,Male,Business,27000.0,330000.0,30.0,563.0,No,,,DirectOnline,20:27:00,Android,50.0
11806,63,Female,Self Employed,57000.0,294000.0,22.0,541.0,Yes,492.0,12000.0,DirectBank,16:27:00,,43.0
11812,20,Female,Self Employed,46000.0,240000.0,23.0,746.0,No,,,DirectBank,10:54:00,,43.0
11813,51,Male,Self Employed,16000.0,54000.0,31.0,444.0,Yes,500.0,10000.0,DirectBank,09:51:00,,47.0
11817,51,Female,Business,12000.0,107000.0,27.0,550.0,Yes,,54000.0,DirectBank,17:55:00,,50.0
