ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
11718,26,Male,Self Employed,15000.0,488000.0,31.0,385.0,Yes,479.0,33000.0,DirectBank,11:44:00,,63.0
11719,41,Male,Salaried,7000.0,462000.0,28.0,813.0,Yes,655.0,59000.0,DirectOnline,12:14:00,Android,57.0
11720,60,Female,Self Employed,35000.0,511000.0,28.0,517.0,Yes,,12000.0,DirectBank,10:23:00,,47.0
11721,47,Female,Salaried,26000.0,51000.0,23.0,454.0,Yes,588.0,21000.0,DirectOnline,14:27:00,Android,44.0
11722,36,Female,Salaried,9000.0,275000.0,31.0,388.0,Yes,714.0,19000.0,DirectBank,10:36:00,,48.0
11723,40,Female,Salaried,38000.0,366000.0,21.0,685.0,No,,,DirectBank,10:17:00,,39.0
11724,33,Female,Business,30000.0,88000.0,23.0,412.0,No,,,DirectBank,14:01:00,,41.0
11725,34,Male,Self Employed,62000.0,82000.0,13.0,552.0,No,,,DirectOnline,21:16:00,Android,46.0
11726,55,Male,Salaried,7000.0,148000.0,22.0,308.0,Yes,585.0,52000.0,DirectOnline,13:18:00,Android,65.0
11727,57,Male,Professional,9000.0,374000.0,29.0,897.0,Yes,582.0,42000.0,Agent,11:13:00,,60.0
11728,59,Female,Salaried,18000.0,192000.0,29.0,587.0,No,,,PaidAd,14:55:00,Android,57.0
11729,36,Male,Salaried,17000.0,71000.0,19.0,551.0,Yes,461.0,37000.0,DirectOnline,10:56:00,Android,50.0
11730,43,Female,Self Employed,27000.0,173000.0,27.0,390.0,Yes,898.0,27000.0,DirectBank,14:25:00,,42.0
11731,26,Female,Self Employed,55000.0,241000.0,22.0,820.0,Yes,794.0,63000.0,PaidAd,23:51:00,Android,35.0
11732,32,Male,Salaried,18000.0,467000.0,22.0,532.0,No,,,DirectOnline,11:03:00,Android,56.0
11733,59,Female,Self Employed,31000.0,440000.0,30.0,429.0,No,,,DirectBank,13:25:00,,54.0
11734,25,Male,Business,47000.0,347000.0,24.0,636.0,No,,,DirectBank,16:54:00,,36.0
11735,44,Male,Self Employed,40000.0,54000.0,13.0,655.0,No,,,DirectBank,11:53:00,,40.0
11736,60,Male,Self Employed,34000.0,44000.0,17.0,645.0,Yes,342.0,18000.0,DirectOnline,15:14:00,Android,60.0
11737,30,Male,Self Employed,7000.0,147000.0,12.0,677.0,No,,,DirectOnline,10:23:00,Android,56.0
11738,61,Female,Self Employed,12000.0,369000.0,33.0,343.0,Yes,393.0,14000.0,PaidAd,11:07:00,Android,61.0
11739,39,Female,Self Employed,21000.0,488000.0,24.0,634.0,Yes,691.0,13000.0,DirectOnline,23:35:00,Android,53.0
11740,60,Female,Self Employed,48000.0,384000.0,19.0,773.0,No,,,DirectBank,11:58:00,,50.0
11741,20,Female,Business,35000.0,231000.0,24.0,606.0,No,,,DirectBank,12:40:00,,41.0
11742,23,Female,Self Employed,19000.0,777000.0,22.0,668.0,Yes,502.0,17000.0,DirectBank,17:18:00,,57.0
11743,59,Male,Self Employed,41000.0,217000.0,29.0,434.0,Yes,707.0,70000.0,DirectOnline,10:37:00,Android,53.0
11744,55,Male,Business,42000.0,97000.0,16.0,372.0,Yes,615.0,8000.0,DirectBank,14:37:00,,45.0
11745,65,Male,Salaried,13000.0,152000.0,34.0,812.0,Yes,388.0,51000.0,DirectBank,14:46:00,,59.0
11746,32,Female,Business,14000.0,290000.0,31.0,339.0,Yes,534.0,17000.0,DirectOnline,14:52:00,Android,57.0
11747,44,Male,Self Employed,6000.0,468000.0,33.0,526.0,Yes,515.0,57000.0,PaidAd,20:05:00,Android,71.0
11748,24,Female,Business,16000.0,123000.0,21.0,533.0,No,,,DirectOnline,18:58:00,Android,50.0
11749,31,Male,Self Employed,33000.0,284000.0,26.0,311.0,Yes,,9000.0,PaidAd,12:49:00,Android,52.0
11750,63,Female,Self Employed,18000.0,500000.0,25.0,520.0,No,,,Agent,14:45:00,,60.0
11751,50,Male,Self Employed,20000.0,319000.0,35.0,342.0,No,,,DirectBank,10:29:00,,53.0
11752,45,Male,Business,58000.0,231000.0,27.0,638.0,Yes,320.0,13000.0,DirectBank,11:12:00,,38.0
11753,34,Female,Salaried,43000.0,57000.0,12.0,673.0,Yes,622.0,16000.0,DirectBank,16:35:00,,37.0
11754,46,Male,Self Employed,6000.0,467000.0,33.0,383.0,Yes,599.0,10000.0,DirectBank,12:54:00,,63.0
11755,34,Female,Professional,38000.0,291000.0,20.0,456.0,Yes,753.0,49000.0,DirectOnline,19:04:00,Android,53.0
11756,27,Female,Salaried,13000.0,424000.0,23.0,402.0,Yes,545.0,44000.0,DirectOnline,22:38:00,Android,50.0
11757,43,Male,Self Employed,8000.0,464000.0,20.0,352.0,Yes,551.0,88000.0,DirectOnline,09:48:00,Android,57.0
11758,29,Female,Professional,10000.0,438000.0,22.0,507.0,Yes,786.0,11000.0,DirectOnline,13:39:00,Android,63.0
11759,52,Male,Business,36000.0,812000.0,26.0,528.0,Yes,,11000.0,DirectBank,14:13:00,,59.0
11760,20,Female,Self Employed,26000.0,92000.0,25.0,653.0,Yes,335.0,51000.0,DirectBank,14:04:00,,51.0
11761,32,Male,Salaried,6000.0,990000.0,33.0,341.0,Yes,511.0,10000.0,DirectBank,16:47:00,,58.0
11762,35,Male,Salaried,39000.0,354000.0,21.0,658.0,No,,,DirectBank,14:25:00,,42.0
11763,45,Male,Self Employed,70000.0,177000.0,32.0,894.0,Yes,868.0,23000.0,DirectOnline,12:01:00,Android,46.0
11764,47,Female,Salaried,64000.0,104000.0,14.0,649.0,Yes,552.0,56000.0,Agent,13:15:00,,39.0
11765,21,Male,Salaried,13000.0,297000.0,26.0,630.0,Yes,686.0,7000.0,PaidAd,10:18:00,Android,53.0
11766,22,Female,Self Employed,49000.0,282000.0,29.0,687.0,Yes,884.0,52000.0,DirectOnline,18:09:00,Android,52.0
11767,20,Male,Professional,54000.0,129000.0,27.0,437.0,Yes,367.0,13000.0,DirectBank,12:01:00,,61.0
11768,32,Female,Salaried,36000.0,332000.0,19.0,656.0,Yes,,48000.0,PaidAd,07:16:00,Android,46.0
11769,44,Female,Self Employed,82000.0,296000.0,28.0,331.0,Yes,498.0,17000.0,DirectBank,13:48:00,,56.0
11770,65,Male,Self Employed,16000.0,384000.0,25.0,491.0,No,,,DirectOnline,08:38:00,Android,64.0
11771,28,Male,Business,17000.0,87000.0,32.0,416.0,No,,,DirectOnline,20:25:00,iOS,37.0
11772,29,Female,Self Employed,24000.0,498000.0,31.0,780.0,No,,,DirectBank,10:15:00,,49.0
11773,61,Female,Self Employed,5000.0,71000.0,12.0,391.0,No,,,DirectOnline,10:15:00,iOS,65.0
11774,23,Female,Self Employed,18000.0,329000.0,25.0,594.0,No,,,Agent,14:53:00,,56.0
11775,49,Female,Business,59000.0,536000.0,21.0,654.0,Yes,660.0,25000.0,DirectBank,12:08:00,,37.0
11776,47,Male,Self Employed,41000.0,499000.0,32.0,408.0,Yes,329.0,25000.0,DirectBank,12:16:00,,52.0
11777,41,Male,Self Employed,9000.0,915000.0,25.0,687.0,Yes,642.0,11000.0,DirectBank,12:01:00,,63.0
11778,31,Female,Business,33000.0,414000.0,31.0,418.0,Yes,548.0,8000.0,DirectOnline,11:48:00,iOS,64.0
11779,34,Male,Self Employed,10000.0,431000.0,34.0,,Yes,562.0,47000.0,DirectBank,14:50:00,,68.0
11780,46,Male,Business,70000.0,308000.0,21.0,482.0,Yes,749.0,13000.0,PaidAd,23:29:00,Android,51.0
11781,58,Female,Self Employed,52000.0,254000.0,29.0,509.0,Yes,562.0,24000.0,DirectBank,14:06:00,,53.0
11782,59,Female,Self Employed,45000.0,269000.0,31.0,637.0,No,,,DirectOnline,20:49:00,Android,50.0
11783,34,Male,Salaried,8000.0,372000.0,25.0,303.0,Yes,,49000.0,DirectOnline,18:31:00,Android,69.0
11784,57,Female,Self Employed,8000.0,403000.0,24.0,526.0,Yes,806.0,15000.0,DirectBank,10:58:00,,59.0
11785,35,Male,Professional,39000.0,373000.0,35.0,540.0,No,,,DirectOnline,18:19:00,Android,59.0
11786,62,Male,Business,37000.0,755000.0,28.0,523.0,No,,,PaidAd,10:34:00,Android,70.0
11787,44,Male,Professional,35000.0,894000.0,24.0,421.0,Yes,549.0,15000.0,DirectOnline,16:10:00,Android,62.0
11788,23,Female,Self Employed,14000.0,96000.0,29.0,374.0,Yes,631.0,32000.0,DirectOnline,15:56:00,iOS,61.0
11789,41,Male,Professional,58000.0,328000.0,34.0,430.0,Yes,592.0,60000.0,DirectBank,11:32:00,,44.0
11790,58,Male,Self Employed,50000.0,155000.0,28.0,471.0,No,,,DirectOnline,09:54:00,Android,56.0
11791,61,Female,Salaried,53000.0,351000.0,18.0,501.0,Yes,608.0,19000.0,DirectBank,14:48:00,,60.0
11792,60,Male,Self Employed,5000.0,235000.0,14.0,501.0,Yes,457.0,12000.0,DirectBank,09:47:00,,63.0
11793,60,Male,Self Employed,5000.0,193000.0,12.0,653.0,Yes,559.0,17000.0,DirectOnline,17:42:00,iOS,64.0
11794,34,Male,Salaried,47000.0,677000.0,25.0,516.0,Yes,529.0,29000.0,DirectBank,16:05:00,,46.0
11795,52,Female,Self Employed,28000.0,472000.0,24.0,619.0,No,,,DirectBank,11:55:00,,49.0
11796,60,Male,Salaried,17000.0,89000.0,19.0,505.0,Yes,372.0,13000.0,PaidAd,11:07:00,Android,53.0
11797,52,Male,Professional,11000.0,231000.0,20.0,448.0,Yes,,52000.0,DirectOnline,10:17:00,Android,55.0
11798,31,Male,Salaried,16000.0,423000.0,25.0,428.0,Yes,386.0,44000.0,DirectBank,15:19:00,,45.0
11799,36,Male,Business,49000.0,424000.0,34.0,445.0,No,,,DirectBank,15:11:00,,40.0
11800,50,Male,Self Employed,32000.0,102000.0,31.0,418.0,No,,,DirectBank,16:59:00,,49.0
11801,37,Female,Salaried,21000.0,308000.0,33.0,,Yes,309.0,71000.0,Agent,10:20:00,,52.0
11802,42,Female,Business,55000.0,893000.0,27.0,346.0,No,,,Agent,09:13:00,,46.0
11803,49,Female,Business,93000.0,495000.0,18.0,593.0,No,,,DirectOnline,10:49:00,Android,45.0
11804,38,Female,Business,18000.0,187000.0,18.0,540.0,Yes,311.0,34000.0,PaidAd,18:23:00,iOS,52.0
11805,54,Male,Business,27000.0,330000.0,30.0,563.0,No,,,DirectOnline,20:27:00,Android,50.0
11806,63,Female,Self Employed,57000.0,294000.0,22.0,541.0,Yes,492.0,12000.0,DirectBank,16:27:00,,43.0
11807,53,Female,Business,81000.0,120000.0,31.0,890.0,Yes,685.0,39000.0,DirectOnline,08:32:00,Android,51.0
11808,56,Male,Self Employed,38000.0,200000.0,21.0,302.0,No,,,DirectBank,16:25:00,,51.0
11809,63,Male,Self Employed,16000.0,152000.0,14.0,660.0,Yes,475.0,39000.0,DirectBank,11:28:00,,61.0
11810,65,Male,Professional,19000.0,339000.0,32.0,653.0,Yes,668.0,32000.0,DirectBank,12:55:00,,67.0
11811,55,Female,Self Employed,43000.0,387000.0,35.0,309.0,Yes,542.0,8000.0,DirectOnline,16:25:00,Android,60.0
11812,20,Female,Self Employed,46000.0,240000.0,23.0,746.0,No,,,DirectBank,10:54:00,,43.0
11813,51,Male,Self Employed,16000.0,54000.0,31.0,444.0,Yes,500.0,10000.0,DirectBank,09:51:00,,47.0
11814,53,Male,Professional,41000.0,913000.0,34.0,714.0,Yes,311.0,14000.0,PaidAd,02:51:00,Android,62.0
11815,47,Male,Self Employed,36000.0,41000.0,31.0,510.0,Yes,632.0,52000.0,DirectOnline,00:52:00,Android,67.0
11816,53,Female,Self Employed,10000.0,579000.0,34.0,639.0,Yes,526.0,67000.0,PaidAd,12:19:00,Android,69.0
11817,51,Female,Business,12000.0,107000.0,27.0,550.0,Yes,,54000.0,DirectBank,17:55:00,,50.0
11818,60,Male,Self Employed,27000.0,954000.0,31.0,559.0,No,,,DirectOnline,12:17:00,Android,63.0
11819,38,Male,Self Employed,16000.0,66000.0,13.0,454.0,No,,,DirectBank,11:40:00,,59.0
11820,46,Male,Self Employed,34000.0,370000.0,31.0,656.0,Yes,590.0,40000.0,DirectOnline,18:30:00,iOS,68.0
11821,37,Female,Self Employed,52000.0,192000.0,22.0,803.0,No,,,DirectBank,17:45:00,,45.0
11822,45,Female,Business,92000.0,145000.0,15.0,653.0,Yes,662.0,92000.0,DirectOnline,06:05:00,Android,44.0
11823,65,Male,Business,58000.0,115000.0,21.0,313.0,Yes,496.0,5000.0,DirectBank,12:12:00,,58.0
11824,31,Male,Salaried,51000.0,135000.0,29.0,532.0,No,,,DirectBank,15:06:00,,43.0
11825,31,Female,Professional,96000.0,473000.0,22.0,524.0,Yes,312.0,44000.0,DirectBank,17:00:00,,37.0
11826,50,Male,Self Employed,40000.0,177000.0,22.0,682.0,No,,,DirectBank,12:13:00,,43.0
11827,62,Female,Self Employed,25000.0,172000.0,32.0,527.0,No,,,PaidAd,08:03:00,Android,53.0
11828,20,Male,Self Employed,45000.0,377000.0,18.0,572.0,No,,,DirectOnline,10:54:00,iOS,51.0
11829,26,Male,Salaried,48000.0,144000.0,23.0,566.0,Yes,453.0,55000.0,DirectOnline,09:38:00,Android,50.0
11830,34,Male,Professional,19000.0,278000.0,13.0,372.0,No,,,DirectOnline,13:42:00,Android,61.0
11831,42,Male,Business,43000.0,295000.0,29.0,658.0,Yes,461.0,14000.0,DirectBank,17:25:00,,44.0
11832,56,Female,Self Employed,35000.0,197000.0,35.0,728.0,Yes,450.0,17000.0,PaidAd,05:02:00,Android,53.0
11833,56,Male,Self Employed,77000.0,418000.0,27.0,533.0,No,,,DirectBank,16:40:00,,48.0
11834,25,Male,Salaried,84000.0,228000.0,18.0,619.0,No,,,DirectBank,10:01:00,,36.0
11835,43,Female,Self Employed,24000.0,356000.0,25.0,494.0,No,,,PaidAd,03:38:00,Android,59.0
11836,38,Male,Salaried,43000.0,69000.0,30.0,363.0,Yes,,51000.0,DirectOnline,07:30:00,Android,53.0
11837,39,Male,Salaried,15000.0,606000.0,20.0,306.0,Yes,385.0,7000.0,DirectBank,13:40:00,,62.0
11838,21,Male,Self Employed,17000.0,941000.0,29.0,666.0,No,,,Agent,14:41:00,,60.0
11839,43,Female,Professional,92000.0,149000.0,19.0,408.0,No,,,PaidAd,19:41:00,Android,51.0
11840,63,Female,Self Employed,9000.0,70000.0,34.0,656.0,Yes,625.0,36000.0,DirectBank,14:11:00,,62.0
11841,25,Female,Business,69000.0,772000.0,18.0,505.0,Yes,,21000.0,Agent,12:53:00,,43.0
11842,53,Male,Self Employed,76000.0,971000.0,34.0,455.0,Yes,467.0,26000.0,DirectOnline,09:15:00,Android,68.0
11843,46,Female,Salaried,18000.0,967000.0,28.0,,Yes,709.0,47000.0,DirectBank,10:43:00,,40.0
11844,62,Male,Business,44000.0,152000.0,16.0,599.0,No,,,DirectOnline,20:21:00,Android,41.0
11845,51,Male,Self Employed,21000.0,145000.0,21.0,,No,,,DirectBank,10:21:00,,51.0
11846,32,Female,Salaried,11000.0,875000.0,29.0,524.0,No,,,PaidAd,19:50:00,Android,56.0
11847,23,Male,Self Employed,12000.0,199000.0,17.0,660.0,Yes,,49000.0,DirectOnline,01:20:00,Android,61.0
11848,25,Male,Salaried,29000.0,439000.0,26.0,626.0,Yes,,14000.0,DirectBank,16:34:00,,49.0
11849,27,Male,Self Employed,60000.0,345000.0,29.0,311.0,No,,,PaidAd,14:04:00,Android,40.0
11850,46,Male,Salaried,12000.0,268000.0,17.0,740.0,No,,,DirectBank,12:09:00,,41.0
11851,58,Male,Salaried,33000.0,241000.0,27.0,619.0,Yes,510.0,45000.0,DirectOnline,15:33:00,Android,61.0
11852,64,Male,Salaried,15000.0,60000.0,12.0,574.0,Yes,489.0,26000.0,DirectOnline,16:38:00,Android,52.0
11853,38,Female,Salaried,43000.0,246000.0,22.0,537.0,No,,,DirectBank,14:12:00,,38.0
11854,26,Male,Self Employed,72000.0,81000.0,13.0,364.0,No,,,DirectOnline,00:28:00,Android,53.0
11855,24,Female,Self Employed,9000.0,367000.0,28.0,741.0,Yes,740.0,53000.0,DirectBank,13:43:00,,47.0
11856,53,Female,Self Employed,16000.0,118000.0,21.0,,Yes,373.0,70000.0,Agent,17:08:00,,51.0
11857,61,Male,Self Employed,34000.0,486000.0,35.0,,No,,,DirectBank,10:07:00,,56.0
11858,55,Female,Self Employed,5000.0,44000.0,34.0,685.0,No,,,DirectBank,13:01:00,,53.0
11859,40,Male,Self Employed,16000.0,488000.0,28.0,615.0,Yes,783.0,15000.0,DirectOnline,16:35:00,Android,60.0
11860,21,Male,Professional,20000.0,146000.0,29.0,342.0,No,,,DirectOnline,20:34:00,Android,50.0
11861,61,Female,Professional,24000.0,359000.0,29.0,390.0,No,,,DirectOnline,20:16:00,iOS,55.0
11862,50,Male,Salaried,8000.0,395000.0,21.0,319.0,Yes,538.0,28000.0,DirectOnline,15:51:00,Android,65.0
11863,38,Male,Professional,52000.0,539000.0,34.0,644.0,Yes,517.0,14000.0,PaidAd,20:27:00,Android,69.0
11864,53,Male,Salaried,6000.0,475000.0,29.0,625.0,Yes,497.0,53000.0,PaidAd,10:27:00,Android,61.0
11865,51,Female,Self Employed,6000.0,109000.0,35.0,659.0,No,,,DirectOnline,15:26:00,Android,60.0
11866,22,Male,Salaried,50000.0,199000.0,34.0,635.0,Yes,546.0,53000.0,DirectOnline,08:36:00,iOS,51.0
11867,57,Female,Self Employed,10000.0,330000.0,31.0,570.0,No,,,DirectBank,10:31:00,,55.0
11868,62,Male,Self Employed,35000.0,132000.0,29.0,858.0,No,,,PaidAd,19:32:00,Android,53.0
11869,38,Male,Salaried,15000.0,57000.0,12.0,600.0,Yes,319.0,52000.0,DirectBank,10:31:00,,47.0
11870,37,Female,Business,34000.0,463000.0,21.0,390.0,Yes,529.0,48000.0,DirectBank,15:45:00,,50.0
11871,29,Male,Salaried,51000.0,711000.0,25.0,485.0,Yes,439.0,49000.0,DirectBank,11:42:00,,54.0
11872,37,Male,Professional,17000.0,971000.0,25.0,573.0,Yes,356.0,45000.0,DirectOnline,09:06:00,iOS,63.0
11873,27,Male,Self Employed,43000.0,249000.0,26.0,587.0,No,,,DirectBank,17:02:00,,51.0
11874,53,Female,Self Employed,8000.0,419000.0,26.0,829.0,Yes,565.0,40000.0,DirectOnline,19:19:00,Android,61.0
11875,26,Male,Business,19000.0,173000.0,24.0,691.0,Yes,652.0,71000.0,DirectOnline,20:29:00,Android,55.0
11876,54,Male,Salaried,99000.0,427000.0,26.0,869.0,Yes,331.0,23000.0,DirectOnline,08:58:00,Android,43.0
11877,36,Female,Professional,49000.0,194000.0,24.0,695.0,No,,,DirectOnline,14:19:00,Android,51.0
11878,55,Female,Self Employed,42000.0,110000.0,27.0,733.0,Yes,469.0,13000.0,DirectOnline,19:41:00,Android,47.0
11879,30,Male,Business,50000.0,138000.0,26.0,,Yes,617.0,45000.0,DirectBank,11:27:00,,47.0
11880,33,Female,Business,11000.0,158000.0,20.0,666.0,No,,,DirectBank,11:49:00,,52.0
11881,55,Female,Business,21000.0,661000.0,19.0,518.0,No,,,DirectBank,17:05:00,,54.0
11882,25,Male,Salaried,6000.0,284000.0,35.0,522.0,No,,,PaidAd,11:50:00,Android,55.0
11883,30,Male,Self Employed,53000.0,115000.0,28.0,636.0,Yes,510.0,13000.0,DirectOnline,17:06:00,iOS,55.0
11884,51,Female,Salaried,33000.0,99000.0,31.0,605.0,Yes,484.0,43000.0,PaidAd,11:46:00,Android,51.0
11885,37,Female,Self Employed,22000.0,116000.0,26.0,512.0,Yes,358.0,62000.0,PaidAd,17:04:00,Android,48.0
11886,44,Female,Self Employed,19000.0,122000.0,34.0,500.0,No,,,DirectOnline,12:08:00,Android,45.0
11887,50,Female,Business,11000.0,44000.0,31.0,555.0,Yes,677.0,35000.0,DirectBank,12:29:00,,49.0
11888,25,Female,Business,6000.0,80000.0,33.0,643.0,Yes,643.0,27000.0,DirectBank,14:43:00,,56.0
11889,26,Male,Self Employed,68000.0,321000.0,34.0,583.0,Yes,583.0,58000.0,DirectOnline,14:15:00,Android,49.0
11890,26,Female,Salaried,57000.0,336000.0,31.0,668.0,No,,,DirectBank,11:46:00,,37.0
11891,44,Male,Self Employed,45000.0,290000.0,18.0,580.0,Yes,698.0,47000.0,DirectBank,10:19:00,,40.0
11892,64,Male,Professional,28000.0,509000.0,19.0,660.0,Yes,505.0,6000.0,DirectOnline,16:21:00,Android,75.0
11893,47,Male,Self Employed,29000.0,55000.0,18.0,617.0,No,,,PaidAd,19:23:00,Android,54.0
11894,63,Male,Professional,12000.0,86000.0,21.0,477.0,No,,,PaidAd,20:54:00,Android,53.0
11895,32,Male,Professional,9000.0,190000.0,24.0,530.0,Yes,527.0,83000.0,DirectBank,17:35:00,,54.0
11896,42,Female,Business,16000.0,153000.0,15.0,663.0,Yes,392.0,24000.0,DirectBank,11:07:00,,46.0
11897,29,Male,Self Employed,17000.0,307000.0,27.0,484.0,Yes,407.0,15000.0,DirectOnline,20:07:00,iOS,66.0
11898,23,Female,Professional,45000.0,853000.0,25.0,,No,,,DirectOnline,13:34:00,Android,64.0
11899,63,Female,Self Employed,31000.0,79000.0,14.0,746.0,Yes,629.0,39000.0,DirectBank,14:01:00,,44.0
11900,40,Female,Business,44000.0,373000.0,24.0,352.0,Yes,560.0,45000.0,DirectBank,13:29:00,,46.0
11901,61,Female,Salaried,15000.0,321000.0,18.0,,Yes,529.0,54000.0,DirectBank,11:43:00,,52.0
11902,50,Male,Professional,31000.0,409000.0,26.0,745.0,Yes,529.0,43000.0,DirectBank,09:12:00,,44.0
11903,59,Male,Self Employed,88000.0,160000.0,29.0,492.0,No,,,DirectBank,16:54:00,,46.0
11904,60,Male,Self Employed,11000.0,352000.0,30.0,,Yes,681.0,19000.0,DirectOnline,14:22:00,Android,68.0
11905,46,Male,Self Employed,17000.0,263000.0,19.0,629.0,Yes,649.0,17000.0,PaidAd,07:41:00,Android,65.0
11906,33,Male,Self Employed,44000.0,175000.0,22.0,389.0,Yes,617.0,14000.0,DirectBank,10:13:00,,47.0
11907,43,Female,Self Employed,45000.0,387000.0,21.0,583.0,No,,,DirectBank,15:18:00,,48.0
11908,24,Male,Self Employed,7000.0,755000.0,33.0,863.0,Yes,376.0,16000.0,DirectOnline,09:51:00,Android,62.0
11909,23,Female,Business,47000.0,558000.0,31.0,538.0,No,,,Agent,10:39:00,,44.0
11910,26,Female,Self Employed,13000.0,412000.0,33.0,445.0,Yes,529.0,23000.0,DirectOnline,14:17:00,Android,61.0
11911,62,Male,Business,51000.0,305000.0,19.0,574.0,Yes,653.0,6000.0,DirectBank,17:01:00,,57.0
11912,34,Male,Self Employed,29000.0,185000.0,34.0,492.0,No,,,DirectOnline,14:24:00,Android,50.0
11913,34,Male,Professional,40000.0,231000.0,23.0,541.0,Yes,520.0,11000.0,Agent,17:45:00,,38.0
11914,53,Male,Self Employed,84000.0,154000.0,35.0,310.0,Yes,537.0,5000.0,DirectBank,16:47:00,,52.0
11915,22,Female,Self Employed,6000.0,64000.0,19.0,622.0,No,,,DirectOnline,12:09:00,Android,50.0
11916,21,Male,Business,28000.0,409000.0,34.0,652.0,Yes,496.0,8000.0,PaidAd,19:58:00,Android,56.0
11917,33,Male,Salaried,43000.0,195000.0,28.0,,Yes,610.0,30000.0,DirectBank,11:06:00,,42.0
11918,35,Male,Business,9000.0,494000.0,31.0,633.0,Yes,519.0,15000.0,DirectBank,14:32:00,,63.0
11919,34,Male,Salaried,33000.0,381000.0,24.0,461.0,Yes,752.0,7000.0,DirectBank,12:40:00,,46.0
11920,28,Female,Self Employed,11000.0,355000.0,24.0,586.0,Yes,506.0,41000.0,DirectBank,09:06:00,,62.0
11921,61,Female,Professional,51000.0,290000.0,30.0,725.0,Yes,552.0,18000.0,DirectBank,16:29:00,,43.0
11922,52,Male,Professional,13000.0,165000.0,18.0,,Yes,657.0,13000.0,DirectOnline,10:57:00,Android,68.0
11923,44,Male,Self Employed,13000.0,436000.0,22.0,621.0,Yes,536.0,28000.0,PaidAd,10:47:00,Android,46.0
11924,57,Male,Salaried,19000.0,180000.0,28.0,346.0,Yes,888.0,6000.0,DirectOnline,17:45:00,iOS,47.0
11925,29,Female,Self Employed,53000.0,407000.0,23.0,431.0,Yes,533.0,17000.0,PaidAd,09:34:00,Android,46.0
11926,39,Male,Salaried,8000.0,117000.0,19.0,649.0,Yes,363.0,6000.0,DirectBank,17:55:00,,44.0
11927,52,Male,Self Employed,22000.0,313000.0,25.0,501.0,Yes,414.0,20000.0,PaidAd,13:12:00,Android,70.0
11928,58,Female,Self Employed,87000.0,582000.0,21.0,783.0,No,,,Agent,13:05:00,,40.0
11929,33,Male,Self Employed,12000.0,249000.0,22.0,602.0,Yes,663.0,11000.0,DirectBank,10:07:00,,67.0
11930,45,Male,Professional,6000.0,480000.0,26.0,303.0,Yes,521.0,33000.0,DirectOnline,11:18:00,iOS,62.0
11931,47,Male,Self Employed,22000.0,324000.0,25.0,323.0,No,,,DirectOnline,17:32:00,Android,69.0
11932,34,Male,Salaried,32000.0,415000.0,21.0,601.0,Yes,452.0,13000.0,DirectBank,11:52:00,,51.0
11933,34,Male,Business,44000.0,286000.0,29.0,516.0,No,,,DirectOnline,11:30:00,Android,49.0
11934,23,Male,Professional,6000.0,413000.0,18.0,501.0,No,,,DirectOnline,16:14:00,Android,57.0
11935,59,Male,Professional,6000.0,47000.0,19.0,536.0,No,,,Agent,09:25:00,,46.0
11936,48,Female,Business,10000.0,354000.0,27.0,556.0,Yes,652.0,42000.0,Agent,14:59:00,,44.0
11937,38,Male,Business,55000.0,424000.0,27.0,693.0,Yes,396.0,17000.0,DirectOnline,11:16:00,Android,54.0
11938,37,Male,Self Employed,99000.0,268000.0,14.0,516.0,Yes,588.0,24000.0,DirectBank,11:44:00,,43.0
11939,43,Female,Self Employed,44000.0,623000.0,33.0,733.0,Yes,638.0,35000.0,DirectOnline,20:31:00,Android,62.0
11940,59,Male,Professional,81000.0,169000.0,31.0,601.0,Yes,622.0,16000.0,DirectOnline,15:23:00,Android,53.0
11941,27,Female,Self Employed,21000.0,153000.0,17.0,873.0,Yes,380.0,11000.0,PaidAd,10:13:00,Android,49.0
11942,62,Male,Self Employed,6000.0,296000.0,25.0,520.0,Yes,606.0,28000.0,DirectBank,15:02:00,,61.0
11943,53,Male,Business,69000.0,118000.0,35.0,473.0,No,,,DirectBank,15:52:00,,43.0
11944,23,Female,Self Employed,25000.0,436000.0,25.0,459.0,Yes,594.0,31000.0,DirectOnline,11:34:00,Android,58.0
11945,46,Female,Self Employed,26000.0,477000.0,28.0,384.0,Yes,528.0,58000.0,PaidAd,17:31:00,Android,54.0
11946,37,Male,Self Employed,14000.0,984000.0,33.0,532.0,No,,,DirectBank,13:53:00,,62.0
11947,47,Male,Self Employed,15000.0,464000.0,26.0,673.0,Yes,686.0,48000.0,DirectOnline,12:19:00,Android,60.0
11948,27,Male,Salaried,39000.0,146000.0,35.0,587.0,No,,,PaidAd,11:00:00,iOS,32.0
11949,31,Female,Self Employed,24000.0,422000.0,22.0,483.0,No,,,DirectBank,17:51:00,,64.0
11950,35,Male,Professional,56000.0,190000.0,30.0,,No,,,DirectBank,11:32:00,,46.0
11951,31,Female,Self Employed,12000.0,108000.0,22.0,556.0,Yes,642.0,17000.0,DirectBank,17:05:00,,46.0
11952,48,Male,Business,7000.0,131000.0,16.0,672.0,Yes,594.0,67000.0,DirectBank,14:03:00,,56.0
11953,41,Male,Professional,7000.0,52000.0,18.0,564.0,Yes,352.0,12000.0,DirectBank,10:13:00,,51.0
